source,target,weight
Revolutionary Organization of Socialist Moslems,Bombay,1
Saffron Tigers,Punjab,1
Scooter Borne terrorists,Punjab,2
Secessionists,Manipur,1
Separatists,New Delhi,1
Sikh Extremists,Ahluwal,1
Sikh Extremists,Ajnala,2
Sikh Extremists,Ajnala Town,1
Sikh Extremists,Akbarpura,1
Sikh Extremists,Alawalpur Village,1
Sikh Extremists,Amarkalan,1
Sikh Extremists,Amarkot,2
Sikh Extremists,Amristar (Punjab),1
Sikh Extremists,Amritrar,3
Sikh Extremists,Amritsar,41
Sikh Extremists,Amritsar Area,2
Sikh Extremists,Amritsar City,4
Sikh Extremists,Amritsar District,12
Sikh Extremists,Amritstar district,1
Sikh Extremists,Amtitsar District,1
Sikh Extremists,Anandpur Saheb,1
Sikh Extremists,Ananpur,1
Sikh Extremists,Anritsar,1
Sikh Extremists,Armitsar,4
Sikh Extremists,Atwal,1
Sikh Extremists,Ba Jala,1
Sikh Extremists,Babui,1
Sikh Extremists,Baddowal,1
Sikh Extremists,Badhni Kalan Village,1
Sikh Extremists,Bagha Purana,1
Sikh Extremists,Bakhtapur,1
Sikh Extremists,Batala,6
Sikh Extremists,Beas,1
Sikh Extremists,Bella village,1
Sikh Extremists,Bhantinda,1
Sikh Extremists,Bhatinda,2
Sikh Extremists,Bhikwind,1
Sikh Extremists,Bhuli Karimpur,1
Sikh Extremists,Bikki,1
Sikh Extremists,Billowan,1
Sikh Extremists,Bruj Kharon,1
Sikh Extremists,Bundala,1
Sikh Extremists,Chandgarh,1
Sikh Extremists,Chandigarh,16
Sikh Extremists,Chandigarh(Punjab),1
Sikh Extremists,Chardigarh,1
Sikh Extremists,Chawal,1
Sikh Extremists,Cheemapat,1
Sikh Extremists,chintpurani,1
Sikh Extremists,Chogawan,1
Sikh Extremists,Chwindi devi,1
Sikh Extremists,Dakoha Village,1
Sikh Extremists,Dallin,1
Sikh Extremists,Delhi,9
Sikh Extremists,Derakalan,1
Sikh Extremists,Deri,1
Sikh Extremists,Dhariwal Kalan,1
Sikh Extremists,Dhariwal-northern Punjob,1
Sikh Extremists,Dhaurewal,1
Sikh Extremists,en route from Chandigarh to Srinagar,1
Sikh Extremists,Faridkot District,3
Sikh Extremists,Fariokot,1
Sikh Extremists,Fatehgarh Churian,1
Sikh Extremists,Fatehpur,1
Sikh Extremists,Ferozepore District,1
Sikh Extremists,Ferozepur District,1
Sikh Extremists,Firozapur village,1
Sikh Extremists,Firozpur,1
Sikh Extremists,Ghadiara,1
Sikh Extremists,Ghawanda devi,1
Sikh Extremists,Gokkuwal,1
Sikh Extremists,Guardaspur Dist,1
Sikh Extremists,Gugapir,1
Sikh Extremists,Gujarpur,1
Sikh Extremists,Gujarpur Dist.,1
Sikh Extremists,Guragaon,1
Sikh Extremists,Gurdaspur,1
Sikh Extremists,Gurdaspur District,3
Sikh Extremists,Haltabadla,1
Sikh Extremists,Hargobindpur,2
Sikh Extremists,Harike,1
Sikh Extremists,Haryana,1
Sikh Extremists,Hoshiapur,1
Sikh Extremists,Hoshiapur District,1
Sikh Extremists,Hoshiardpur district,1
Sikh Extremists,Hoshiarpur District,1
Sikh Extremists,Indira Colony,2
Sikh Extremists,Jagdeo Kalan,1
Sikh Extremists,Jahan Khelan,1
Sikh Extremists,Jahandar Village,1
Sikh Extremists,Jahangir Kalan,1
Sikh Extremists,Jaito,1
Sikh Extremists,Jalandhar,2
Sikh Extremists,Jalandhar District,1
Sikh Extremists,Jalota,1
Sikh Extremists,Jammu,2
Sikh Extremists,Jandiala County,1
Sikh Extremists,Jhabal,1
Sikh Extremists,Jhanger,1
Sikh Extremists,Jodhpur,1
Sikh Extremists,Jullundan (Punjab),1
Sikh Extremists,Jullunder,1
Sikh Extremists,Jullunder District,1
Sikh Extremists,Jullundhur,1
Sikh Extremists,Jullundur,6
Sikh Extremists,Kabarwala,1
Sikh Extremists,Kada Viohan,1
Sikh Extremists,Kalanour,1
Sikh Extremists,Kapurthala (Punjab),1
Sikh Extremists,Kapurthala District,1
Sikh Extremists,Karadwala,1
Sikh Extremists,karnal,1
Sikh Extremists,Kathunangal,1
Sikh Extremists,Khadur Saheb,1
Sikh Extremists,Khajoura,1
Sikh Extremists,Khalijian,1
Sikh Extremists,Khalsanagar-basti,1
Sikh Extremists,Khanpur village,1
Sikh Extremists,Khati,1
Sikh Extremists,Kheerawali Village,1
Sikh Extremists,Kotsukia,1
Sikh Extremists,Kulian,1
Sikh Extremists,Kullar,1
Sikh Extremists,Kurukshetra,1
Sikh Extremists,Lakhana Village,1
Sikh Extremists,Lakhanwal,1
Sikh Extremists,Lakhuwal village,1
Sikh Extremists,Langeri,1
Sikh Extremists,Lohara,1
Sikh Extremists,Ludhiana,17
Sikh Extremists,Ludhiana Dist,1
Sikh Extremists,Ludhiana Dist.,1
Sikh Extremists,Ludhiana District,1
Sikh Extremists,Madhoke Village,1
Sikh Extremists,Maisanpur,1
Sikh Extremists,Malanwala,1
Sikh Extremists,Malibigha,1
Sikh Extremists,Malla,1
Sikh Extremists,Maruwai,1
Sikh Extremists,Masania,1
Sikh Extremists,Mathewal,1
Sikh Extremists,Matinda,1
Sikh Extremists,Meethapur,1
Sikh Extremists,Mehadpur,1
Sikh Extremists,Merrut,1
Sikh Extremists,Mirakut,1
Sikh Extremists,Mithapur,1
Sikh Extremists,Moga,1
Sikh Extremists,Mohali,1
Sikh Extremists,"Mothawala (Kapurthala Dist.), Punjab",1
Sikh Extremists,Muchhal,1
Sikh Extremists,Mustapur,1
Sikh Extremists,Nakodar,1
Sikh Extremists,Navasar,1
Sikh Extremists,Navawarian,1
Sikh Extremists,Near Amritsar,1
Sikh Extremists,New Delhi,26
Sikh Extremists,New Delhi- Srinagar,1
Sikh Extremists,New Dheli,1
Sikh Extremists,Nike,1
Sikh Extremists,Noharkaya Village,1
Sikh Extremists,northern India,2
Sikh Extremists,Palahi,1
Sikh Extremists,Palliwalli,1
Sikh Extremists,Panchkula,1
Sikh Extremists,Pandori,1
Sikh Extremists,Pandorigolan,1
Sikh Extremists,Panduri Village,1
Sikh Extremists,Panipat,1
Sikh Extremists,Patiala,3
Sikh Extremists,Patiala District,2
Sikh Extremists,Patiali,1
Sikh Extremists,Patti,1
Sikh Extremists,Pehwa,1
Sikh Extremists,Phagawara,1
Sikh Extremists,Phagwara,2
Sikh Extremists,Pujiawali,1
Sikh Extremists,Pundol,1
Sikh Extremists,Punjab,27
Sikh Extremists,Punjab (at Quadian),1
Sikh Extremists,Punjab (Gulami village),1
Sikh Extremists,Punjab (Jogiana),1
Sikh Extremists,"Punjab (near Batala, 25 miles from Amritsar)",1
Sikh Extremists,Punjab (Zerozepur dist),1
Sikh Extremists,Punjab State,15
Sikh Extremists,Punjab's Zeroepur district,1
Sikh Extremists,Punniyaya,1
Sikh Extremists,Rahon,1
Sikh Extremists,Rajasthan,1
Sikh Extremists,Rampur Village,1
Sikh Extremists,Rasalpura,1
Sikh Extremists,Rasoolpur,1
Sikh Extremists,Rasulpur,1
Sikh Extremists,Rooerwal,1
Sikh Extremists,Ropar,2
Sikh Extremists,Rork,1
Sikh Extremists,Rureasal,1
Sikh Extremists,Rutian,1
Sikh Extremists,Sangrala,1
Sikh Extremists,Sangrur District,1
Sikh Extremists,Santu Nangal,1
Sikh Extremists,Saral Amanat Khan,1
Sikh Extremists,Sarhali Khord,1
Sikh Extremists,Sarowal,1
Sikh Extremists,Satrah Kalan,1
Sikh Extremists,Sharinwala,1
Sikh Extremists,Shekhawal,1
Sikh Extremists,Sirhind,1
Sikh Extremists,Sonepat,1
Sikh Extremists,Sotha,1
Sikh Extremists,Sriganganagar,3
Sikh Extremists,Srinagar,2
Sikh Extremists,Sultanpuri Lodhi (Kapurthala District),1
Sikh Extremists,Takhtuchak,1
Sikh Extremists,Taran Taran,1
Sikh Extremists,Tarn Taran,2
Sikh Extremists,Tarsika,1
Sikh Extremists,Tikkapur,1
Sikh Extremists,Timuwal,1
Sikh Extremists,Tripura State,1
Sikh Extremists,Udhoke,1
Sikh Extremists,UNK,1
Sikh Extremists,Urmur Danda,1
Sikh Extremists,Uttar Pradesh State,1
Sikh Extremists,Vadala Kalan,1
Sikh Extremists,Vanala,1
Sikh Extremists,Vdhamsingh Nagar,1
Sikh Extremists,Vijaypura,1
Sikh Extremists,Wear Amritsar,1
Sikh Extremists,Yamunanagar,1
Sikh Extremists,Zerozpur,1
Sikh Extremists,Zhanewal,1
Tamils,Madras,1
Tamils,New Delhi,1
Terrorists,Faridkat,1
Terrorists,Gurdaspeer District,1
Terrorists,Moga Subd,1
Terrorists,New Delhi,1
Terrorists,Punjab,17
Tribal Separatists,Tripura,1
Tripura National Volunteers (TNV),Baisi Munipara,1
Tripura National Volunteers (TNV),Bhrigudas Bari Village,1
Tripura National Volunteers (TNV),Chalita Bankur,1
Tripura National Volunteers (TNV),Chandrashekhar,1
Tripura National Volunteers (TNV),Chogbasta,1
Tripura National Volunteers (TNV),Devanchara,1
Tripura National Volunteers (TNV),Dubricheda Village,1
Tripura National Volunteers (TNV),Gokulpar,1
Tripura National Volunteers (TNV),Ishan Para,1
Tripura National Volunteers (TNV),Kakrabari Colony,1
Tripura National Volunteers (TNV),Kalachara,1
Tripura National Volunteers (TNV),Machuria Village,1
Tripura National Volunteers (TNV),Madhaybrar,1
Tripura National Volunteers (TNV),Maslee,1
Tripura National Volunteers (TNV),Nutan Bazar,1
Tripura National Volunteers (TNV),Raibari,1
Tripura National Volunteers (TNV),Satnala Village,3
Tripura National Volunteers (TNV),Shantipara,1
Tripura National Volunteers (TNV),Shinshin,1
Tripura National Volunteers (TNV),Thepaichurara,1
Tripura National Volunteers (TNV),Tripuna (at Subaisingh),1
Tripura National Volunteers (TNV),Tripura,3
Tripura National Volunteers (TNV),Tripura state,2
Tripura National Volunteers (TNV),Tvi Chakmabari,1
Tripura Nationalists,Tripura (in Baramura),1
United Liberation Front of Assam (ULFA),Barpeta Road,1
United Liberation Front of Assam (ULFA),Nakaon,2
