Source,Target,Weight
2007,Communist Party of India - Maoist (CPI-Maoist),5
2007,Dima Halao Daoga (DHD),5
2007,Harkatul Jihad-e-Islami,2
2007,Hizbul Mujahideen (HM),2
2007,Karbi Longri National Liberation Front (KLNLF),2
2007,Kuki National Army (KNA),2
2007,Lashkar-e-Taiba (LeT),7
2007,Liberation Tigers of Tamil Eelam (LTTE),1
2007,Maoist Communist Center (MCC),1
2007,Naxalites,7
2007,Other,13
2007,United Liberation Front of Assam (ULFA),38
2007,Unknown,62
2008,Adivasi National Liberation Army (ANLA),2
2008,Al-Badr,1
2008,All Kamatapur Liberation Force,1
2008,Al-Madina,1
2008,Black Widows,4
2008,Bodo Liberation Tigers (BLT),2
2008,Communist Party of India - Maoist (CPI-Maoist),129
2008,Deccan Mujahideen,8
2008,Dima Halao Daoga (DHD),4
2008,Harkatul Jihad-e-Islami,5
2008,Hizbul Mujahideen (HM),6
2008,Hmar People's Convention-Democracy (HPC-D),1
2008,Indian Mujahideen,7
2008,Jharkhand Liberation Tigers (JLT),3
2008,Kanglei Yawol Kanna Lup (KYKL),3
2008,Kangleipak Communist Party (KCP),7
2008,Karbi Longri North Cachar Liberation Front (KLNLF),6
2008,Kuki Liberation Army (KLA),1
2008,Kuki National Front (KNF),1
2008,Lashkar-e-Taiba (LeT),7
2008,Liberation Tigers of Tamil Eelam (LTTE),1
2008,Maoists,13
2008,Naga People�s Council (NPC),1
2008,National Democratic Front of Bodoland (NDFB),1
2008,National Liberation Front of Tripura (NLFT),1
2008,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),16
2008,National Socialist Council of Nagaland-Khaplang (NSCN-K),7
2008,Naxalites,7
2008,Other,3
2008,People's Liberation Front of India,1
2008,People's Revolutionary Party of Kangleipak (PREPAK),9
2008,People's United Liberation Front (PULF),3
2008,United Democratic Terai Liberation Front (UDTLF),1
2008,United Liberation Front of Assam (ULFA),34
2008,United National Liberation Front (UNLF),3
2008,Unknown,217
2009,Al Nasirin (India),1
2009,All India Anna Dravida Munetra Kazgan Party,1
2009,All Tripura Tiger Force (ATTF),1
2009,Black Widows,7
2009,Bodo People�s Front (BPF),1
2009,Citizen's Rights Protection Volunteers,2
2009,Communist Party of India - Maoist (CPI-Maoist),385
2009,Communist Party of India- Marxist-Leninist,5
2009,Dima Halao Daoga (DHD),9
2009,Hizbul Mujahideen (HM),5
2009,Jharkhand Liberation Tigers (JLT),1
2009,Kamtapur Liberation Organization (KLO),1
2009,Kanglei Yawol Kanna Lup (KYKL),2
2009,Kangleipak Communist Party (KCP),10
2009,Karbi Longri North Cachar Liberation Front (KLNLF),7
2009,Kuki National Army (KNA),1
2009,Lashkar-e-Taiba (LeT),2
2009,Maoist Communist Center (MCC),1
2009,Naga People,1
2009,National Democratic Front of Bodoland (NDFB),20
2009,National Liberation Front of Tripura (NLFT),2
2009,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),5
2009,National Socialist Council of Nagaland-Khaplang (NSCN-K),5
2009,People's Committee against Police Atrocities (PCPA),9
2009,People's United Liberation Front (PULF),1
2009,Rashtriya Swayamsevak Sangh,1
2009,Students Islamic Movement of India (SIMI),1
2009,Tehrik-e-Galba Islam,1
2009,Tritiya Prastuti Committee (India),3
2009,United Liberation Front of Assam (ULFA),21
2009,United National Liberation Front (UNLF),2
2009,Unknown,159
