source,target,weight
Communist Party of India - Maoist (CPI-Maoist),Gumla district,1
Communist Party of India - Maoist (CPI-Maoist),Gurpa,1
Communist Party of India - Maoist (CPI-Maoist),Hakajang,1
Communist Party of India - Maoist (CPI-Maoist),Hariharganj,1
Communist Party of India - Maoist (CPI-Maoist),Hazaribag,5
Communist Party of India - Maoist (CPI-Maoist),Hensala,1
Communist Party of India - Maoist (CPI-Maoist),Hesakocha,1
Communist Party of India - Maoist (CPI-Maoist),Hunterganj,1
Communist Party of India - Maoist (CPI-Maoist),Jabalpur,1
Communist Party of India - Maoist (CPI-Maoist),Jajpur,2
Communist Party of India - Maoist (CPI-Maoist),Jamnijara,1
Communist Party of India - Maoist (CPI-Maoist),Jamtara,1
Communist Party of India - Maoist (CPI-Maoist),Jamui,31
Communist Party of India - Maoist (CPI-Maoist),Jehanabad,3
Communist Party of India - Maoist (CPI-Maoist),Jorasimar,1
Communist Party of India - Maoist (CPI-Maoist),Kadrukhuta,1
Communist Party of India - Maoist (CPI-Maoist),Kaimur,5
Communist Party of India - Maoist (CPI-Maoist),Kalimela,2
Communist Party of India - Maoist (CPI-Maoist),Kamanar,1
Communist Party of India - Maoist (CPI-Maoist),Kambesu,1
Communist Party of India - Maoist (CPI-Maoist),Kamlapur,1
Communist Party of India - Maoist (CPI-Maoist),Kandhamal,6
Communist Party of India - Maoist (CPI-Maoist),Kandhamal district,1
Communist Party of India - Maoist (CPI-Maoist),Kanker,6
Communist Party of India - Maoist (CPI-Maoist),Kanker district,1
Communist Party of India - Maoist (CPI-Maoist),Karanjuguda,1
Communist Party of India - Maoist (CPI-Maoist),Karbindha,2
Communist Party of India - Maoist (CPI-Maoist),Karimati,1
Communist Party of India - Maoist (CPI-Maoist),Karimnagar,3
Communist Party of India - Maoist (CPI-Maoist),Karkel,1
Communist Party of India - Maoist (CPI-Maoist),Karramal,1
Communist Party of India - Maoist (CPI-Maoist),Kasthiniya,1
Communist Party of India - Maoist (CPI-Maoist),Kathikund,1
Communist Party of India - Maoist (CPI-Maoist),Keonjhar,6
Communist Party of India - Maoist (CPI-Maoist),Khagaria,1
Communist Party of India - Maoist (CPI-Maoist),Khammam,13
Communist Party of India - Maoist (CPI-Maoist),Kharprakhol,3
Communist Party of India - Maoist (CPI-Maoist),Khumbong,1
Communist Party of India - Maoist (CPI-Maoist),Khunti,18
Communist Party of India - Maoist (CPI-Maoist),Kondagaon,1
Communist Party of India - Maoist (CPI-Maoist),Koraput,36
Communist Party of India - Maoist (CPI-Maoist),Kotwali,1
Communist Party of India - Maoist (CPI-Maoist),Kuakonda,1
Communist Party of India - Maoist (CPI-Maoist),Kudler,1
Communist Party of India - Maoist (CPI-Maoist),Kuitopa,1
Communist Party of India - Maoist (CPI-Maoist),Kuku,1
Communist Party of India - Maoist (CPI-Maoist),Kurshipar,1
Communist Party of India - Maoist (CPI-Maoist),Kurumgarh,1
Communist Party of India - Maoist (CPI-Maoist),Kusumaguda,1
Communist Party of India - Maoist (CPI-Maoist),Kutumba,1
Communist Party of India - Maoist (CPI-Maoist),Lakhari,1
Communist Party of India - Maoist (CPI-Maoist),Lakhisarai,1
Communist Party of India - Maoist (CPI-Maoist),Lakkavarapupet,1
Communist Party of India - Maoist (CPI-Maoist),Lalgarh,11
Communist Party of India - Maoist (CPI-Maoist),Latehar,25
Communist Party of India - Maoist (CPI-Maoist),Latehar district,4
Communist Party of India - Maoist (CPI-Maoist),Laxmipur,1
Communist Party of India - Maoist (CPI-Maoist),Lohardaga,4
Communist Party of India - Maoist (CPI-Maoist),Lohardaga district,1
Communist Party of India - Maoist (CPI-Maoist),Mahasamund,1
Communist Party of India - Maoist (CPI-Maoist),Mahupadar,1
Communist Party of India - Maoist (CPI-Maoist),Malkangiri,38
Communist Party of India - Maoist (CPI-Maoist),Malkangiri district,2
Communist Party of India - Maoist (CPI-Maoist),Manmaru,2
Communist Party of India - Maoist (CPI-Maoist),Marenga,1
Communist Party of India - Maoist (CPI-Maoist),Mathili district,1
Communist Party of India - Maoist (CPI-Maoist),Mayurbhanj,2
Communist Party of India - Maoist (CPI-Maoist),Medinipur,3
Communist Party of India - Maoist (CPI-Maoist),Midnapore,122
Communist Party of India - Maoist (CPI-Maoist),Motihari,2
Communist Party of India - Maoist (CPI-Maoist),Munger,6
Communist Party of India - Maoist (CPI-Maoist),Murshidabad,1
Communist Party of India - Maoist (CPI-Maoist),Murtunda,1
Communist Party of India - Maoist (CPI-Maoist),Muzaffarpur,9
Communist Party of India - Maoist (CPI-Maoist),Nabarangpur,2
Communist Party of India - Maoist (CPI-Maoist),Nagpur,1
Communist Party of India - Maoist (CPI-Maoist),Narayanpatna,1
Communist Party of India - Maoist (CPI-Maoist),Narayanpur,10
Communist Party of India - Maoist (CPI-Maoist),Narotampur,1
Communist Party of India - Maoist (CPI-Maoist),Navakaniya,1
Communist Party of India - Maoist (CPI-Maoist),Nawa Toli,1
Communist Party of India - Maoist (CPI-Maoist),Nekhavaya,1
Communist Party of India - Maoist (CPI-Maoist),Nepa,1
Communist Party of India - Maoist (CPI-Maoist),Nuaguda,1
Communist Party of India - Maoist (CPI-Maoist),Nuapada,3
Communist Party of India - Maoist (CPI-Maoist),Pachra,1
Communist Party of India - Maoist (CPI-Maoist),Palamau,21
Communist Party of India - Maoist (CPI-Maoist),Palamu,1
Communist Party of India - Maoist (CPI-Maoist),Panasput,1
Communist Party of India - Maoist (CPI-Maoist),Parnashala,1
Communist Party of India - Maoist (CPI-Maoist),Patamda,1
Communist Party of India - Maoist (CPI-Maoist),Patna,1
Communist Party of India - Maoist (CPI-Maoist),Patrapali,1
Communist Party of India - Maoist (CPI-Maoist),Pedaarlagudem,1
Communist Party of India - Maoist (CPI-Maoist),Pedapadu,1
Communist Party of India - Maoist (CPI-Maoist),Pega,1
Communist Party of India - Maoist (CPI-Maoist),Posotia,1
Communist Party of India - Maoist (CPI-Maoist),Pottangi,1
Communist Party of India - Maoist (CPI-Maoist),Puruliya,20
Communist Party of India - Maoist (CPI-Maoist),Raipur,6
Communist Party of India - Maoist (CPI-Maoist),Raj Nandgaon,8
Communist Party of India - Maoist (CPI-Maoist),Rajpur,1
Communist Party of India - Maoist (CPI-Maoist),Ramgarh,1
Communist Party of India - Maoist (CPI-Maoist),Ranchi,8
Communist Party of India - Maoist (CPI-Maoist),Rayagada,5
Communist Party of India - Maoist (CPI-Maoist),Rohtas,11
Communist Party of India - Maoist (CPI-Maoist),Rourkela,1
Communist Party of India - Maoist (CPI-Maoist),Salbani,4
Communist Party of India - Maoist (CPI-Maoist),Sambalpur,1
Communist Party of India - Maoist (CPI-Maoist),Sanaguchibhata,1
Communist Party of India - Maoist (CPI-Maoist),Sandural,1
Communist Party of India - Maoist (CPI-Maoist),Saran,5
Communist Party of India - Maoist (CPI-Maoist),Sarkanta,1
Communist Party of India - Maoist (CPI-Maoist),Sarkubandha,1
Communist Party of India - Maoist (CPI-Maoist),Seeram,1
Communist Party of India - Maoist (CPI-Maoist),Seraikela Kharsawan,6
Communist Party of India - Maoist (CPI-Maoist),Seraikela-Kharsawan district,1
Communist Party of India - Maoist (CPI-Maoist),Sheohar,6
Communist Party of India - Maoist (CPI-Maoist),Shikaripara,1
Communist Party of India - Maoist (CPI-Maoist),Simdega,6
Communist Party of India - Maoist (CPI-Maoist),Sitamarhi,3
Communist Party of India - Maoist (CPI-Maoist),Sonebhadra,2
Communist Party of India - Maoist (CPI-Maoist),Sudikona,1
Communist Party of India - Maoist (CPI-Maoist),Sukki,1
Communist Party of India - Maoist (CPI-Maoist),Sukma district,2
Communist Party of India - Maoist (CPI-Maoist),Sumandi,1
Communist Party of India - Maoist (CPI-Maoist),Sundargarh,19
Communist Party of India - Maoist (CPI-Maoist),Sunki,2
Communist Party of India - Maoist (CPI-Maoist),Surguja,1
Communist Party of India - Maoist (CPI-Maoist),Tandwa,1
Communist Party of India - Maoist (CPI-Maoist),Tankuapada,1
Communist Party of India - Maoist (CPI-Maoist),Tarkura,1
Communist Party of India - Maoist (CPI-Maoist),Telibagh,1
Communist Party of India - Maoist (CPI-Maoist),Temelwada,1
Communist Party of India - Maoist (CPI-Maoist),Teregaon,1
Communist Party of India - Maoist (CPI-Maoist),Topchanchi,1
Communist Party of India - Maoist (CPI-Maoist),Tuieo,1
Communist Party of India - Maoist (CPI-Maoist),Usri,1
Communist Party of India - Maoist (CPI-Maoist),Usuruia,1
Communist Party of India - Maoist (CPI-Maoist),Vaishali,1
Communist Party of India - Maoist (CPI-Maoist),Venkatapuram,1
Communist Party of India - Maoist (CPI-Maoist),Visakhapatnam,10
Communist Party of India - Maoist (CPI-Maoist),Vishakhapatnam,5
Communist Party of India - Maoist (CPI-Maoist),Vishakhapatnam district,1
Communist Party of India - Maoist (CPI-Maoist),Vishnugarh,1
Communist Party of India - Maoist (CPI-Maoist),Warangal,6
Communist Party of India - Maoist (CPI-Maoist),West Singhbhum,8
Communist Party of India - Maoist (CPI-Maoist),West Singhbhum district,3
Communist Party of India- Marxist,Gadchirol,1
Communist Party of India- Marxist,Kalyan Nagar,2
Communist Party of India- Marxist,Kannur,1
Communist Party of India- Marxist,Lakshmikantapur,1
Communist Party of India- Marxist,Mathamangalam,1
Communist Party of India- Marxist,Onakkunu,1
Communist Party of India- Marxist,Raidighi,1
Communist Party of India- Marxist-Leninist,Khammam,1
Coordination Committee (CORCOM),Heingang,1
Coordination Committee (CORCOM),Imphal,11
Coordination Committee (CORCOM),Imphal East,1
Coordination Committee (CORCOM),Imphal West,2
Coordination Committee (CORCOM),T. Minou,1
Coordination Committee (CORCOM),Thoubal,1
Coordination Committee (CORCOM),Wangbal,1
Coordination Committee (CORCOM),Yairipok,1
Dima Halao Daoga (DHD),North Cachar Hills,1
Dima Hasao National Army,Kalachand,1
Garo National Liberation Army,Arengdo,1
Garo National Liberation Army,Awek,1
Garo National Liberation Army,Baghmara,1
Garo National Liberation Army,Bansamawe,1
Garo National Liberation Army,Bokkingre,2
Garo National Liberation Army,Boldak Ading,1
Garo National Liberation Army,Bollonggre Apal,1
Garo National Liberation Army,Chasingre,2
Garo National Liberation Army,Chigitchakgre,1
Garo National Liberation Army,Chokpot,5
Garo National Liberation Army,Dabinggre,1
Garo National Liberation Army,Dadenggre,1
Garo National Liberation Army,Dadengre,1
Garo National Liberation Army,Dainadubi,1
Garo National Liberation Army,Daji Badimagre,1
Garo National Liberation Army,Damra,1
Garo National Liberation Army,Darimgre,1
Garo National Liberation Army,Dudhnoi,1
Garo National Liberation Army,East Garo Hills,11
Garo National Liberation Army,East Garo Hills district,5
Garo National Liberation Army,Garo Hills,2
Garo National Liberation Army,Garo Hills district,1
Garo National Liberation Army,Garobadha,1
Garo National Liberation Army,Gasuapara,3
Garo National Liberation Army,Gasupara,1
Garo National Liberation Army,Goera Rongat,2
Garo National Liberation Army,Jadogre,1
Garo National Liberation Army,Jaksongram,1
Garo National Liberation Army,Jangrapara,1
Garo National Liberation Army,Jekabari,1
Garo National Liberation Army,Jisugittam,1
Garo National Liberation Army,Kantanagre,1
Garo National Liberation Army,Koski Nengsat,1
Garo National Liberation Army,Ladmawreng,1
Garo National Liberation Army,Lakhipur,1
Garo National Liberation Army,Lokaichar,1
Garo National Liberation Army,Mawbon,1
Garo National Liberation Army,Mendipathar,2
Garo National Liberation Army,Nabokgre,1
Garo National Liberation Army,Nengkhra,1
Garo National Liberation Army,Nengsawakse,1
Garo National Liberation Army,Nongalbibra,1
Garo National Liberation Army,Oragitok,3
Garo National Liberation Army,Pathargittim,1
Garo National Liberation Army,Ramdapara,1
Garo National Liberation Army,Rangmai,1
Garo National Liberation Army,Rimrangpara,1
Garo National Liberation Army,Ringreygittim,1
Garo National Liberation Army,Rongcheck Akong,1
Garo National Liberation Army,Rongdotchi,1
Garo National Liberation Army,Rongkhon,2
Garo National Liberation Army,Rongrakgre,1
Garo National Liberation Army,Rongram,1
Garo National Liberation Army,Rongrikkimgre,1
Garo National Liberation Army,Samanda Megapgre,1
Garo National Liberation Army,Sasatgre,1
Garo National Liberation Army,Sesela,1
Garo National Liberation Army,Shillong,2
Garo National Liberation Army,Sibbari,1
Garo National Liberation Army,Sikbari,1
Garo National Liberation Army,South Garo Hills,4
Garo National Liberation Army,South Garo Hills district,1
Garo National Liberation Army,Swangre,1
Garo National Liberation Army,Tebronggre,1
Garo National Liberation Army,Tura,1
Garo National Liberation Army,Wageasi,3
Garo National Liberation Army,West Garo Hills,4
Garo National Liberation Army,West Garo Hills district,4
Garo National Liberation Army,William Nagar,1
Garo National Liberation Army,Williamnagar,6
Gunmen,Moran,1
Gunmen,Tral,1
Harkatul Jihad-e-Islami,New Delhi,1
Hill Tiger Force (HTF),Dima Hasao,1
Hill Tiger Force (HTF),Lumding,1
Hill Tiger Force (HTF),North Cachar Hills,2
Hizbul Mujahideen (HM),Anantnag,2
Hizbul Mujahideen (HM),Bangalore,1
Hizbul Mujahideen (HM),Dogri Pora,2
Hizbul Mujahideen (HM),Drugmulla,1
Hizbul Mujahideen (HM),Galandar Pampore,1
Hizbul Mujahideen (HM),Goripora,1
Hizbul Mujahideen (HM),Hakripora,1
Hizbul Mujahideen (HM),Hygam,1
Hizbul Mujahideen (HM),Kakapora,1
Hizbul Mujahideen (HM),Kishtwar,3
Hizbul Mujahideen (HM),Koil,1
Hizbul Mujahideen (HM),Magam,1
Hizbul Mujahideen (HM),Nehru Park,1
Hizbul Mujahideen (HM),Palhalan,1
Hizbul Mujahideen (HM),Pampore,1
Hizbul Mujahideen (HM),Poonch,1
Hizbul Mujahideen (HM),Pulwama,5
Hizbul Mujahideen (HM),Pune,1
Hizbul Mujahideen (HM),Sopore,9
Hizbul Mujahideen (HM),Srinagar,5
Hizbul Mujahideen (HM),Taper,1
Hizbul Mujahideen (HM),Tarkundi,1
Hizbul Mujahideen (HM),Tral,3
Hmar People's Convention-Democracy (HPC-D),Aizawl,2
Hynniewtrep National Liberation Council (HNLC),Lumdiengiri,1
Indian Mujahideen,Bengaluru,1
Indian Mujahideen,Bodh Gaya,5
Indian Mujahideen,Chennai,2
Indian Mujahideen,Mumbai,3
Indian Mujahideen,New Delhi,1
Indian Mujahideen,Patna,10
Indian Mujahideen,Pune,7
Indian Mujahideen,Varanasi,1
Islamic Front,Rainawari,1
Islamic Front,Srinigar,1
Islamic Movement of Kashmir,Batamaloo,1
Islamic Movement of Kashmir,Srinagar,1
Jaish-e-Mohammad (JeM),Kushipora,1
Jamiat ul-Mujahedin (JuM),Bemina,1
Jamiat ul-Mujahedin (JuM),Handwara,1
Jamiat ul-Mujahedin (JuM),Srinagar,2
Jammu and Kashmir Islamic Front,Srinagar,1
Jharkhand Bachao Aandolan,Hazaribag district,1
Jharkhand Janmukti Parishad (JJP),lohardaga,1
Jharkhand Liberation Tigers (JLT),Ranchi,1
Jharkhand Liberation Tigers (JLT),Sundargarh district,1
Jharkhand Prastuti Committee (JPC),Ramgarh district,1
Kamtapur Liberation Organization (KLO),Alipurduar,1
Kamtapur Liberation Organization (KLO),Bongaigaon,1
Kamtapur Liberation Organization (KLO),Bouserkuti,1
Kamtapur Liberation Organization (KLO),Fakiragram,1
Kamtapur Liberation Organization (KLO),Gajole,1
Kamtapur Liberation Organization (KLO),Gazole,1
Kamtapur Liberation Organization (KLO),Jalpaiguri,1
Kamtapur Liberation Organization (KLO),Malda,1
Kamtapur Liberation Organization (KLO),Mansai,1
Kamtapur Liberation Organization (KLO),Pakuahat,1
Kangleipak Communist Party (KCP),Bishenpur,2
Kangleipak Communist Party (KCP),Imphal,9
Kangleipak Communist Party (KCP),Lamlai,1
Kangleipak Communist Party (KCP),Nambol,1
Kangleipak Communist Party (KCP),Sangaiprou Mamang leikai,1
Kangleipak Communist Party (KCP),Senapati,1
Kangleipak Communist Party (KCP),Thoubal,1
Karbi People's Liberation Tigers (KPLT),Bokojan,1
Karbi People's Liberation Tigers (KPLT),Dhubri,1
Karbi People's Liberation Tigers (KPLT),Diphu,1
Karbi People's Liberation Tigers (KPLT),Golaghat district,1
Karbi People's Liberation Tigers (KPLT),Guwahati,1
Karbi People's Liberation Tigers (KPLT),Karbi Anglong,5
Karbi People's Liberation Tigers (KPLT),Karbi Anglong district,2
Karbi People's Liberation Tigers (KPLT),Kaziranga National Park,1
Karbi People's Liberation Tigers (KPLT),Kheroni,1
Karbi People's Liberation Tigers (KPLT),Khoaani,1
Karbi People's Liberation Tigers (KPLT),Koilamati,1
Karbi People's Liberation Tigers (KPLT),Manja,1
Karbi People's Liberation Tigers (KPLT),Moniram lakethe,1
Karbi People's Liberation Tigers (KPLT),Rongbong Ghat,1
Khasi Students Union,Bishnupur,1
Khasi Students Union,Motphran,1
Kuki Liberation Army (KLA),Chandel,1
Kuki Liberation Army (KLA),Imphal,1
Kuki National Front (KNF),Imphal,2
Kuki National Front (KNF),Senapati,1
Kuki National Front (KNF),Senapati district,2
Kuki National Front (KNF),Tuisenphai,1
Kuki National Liberation Front (KNLF),Churachandpur district,1
Kuki National Liberation Front (KNLF),Mongkot Chepu,1
Kuki National Liberation Front (KNLF),Ukhrul,1
Kuki Revolutionary Army (KRA),Kanglatonbi,1
Kuki Revolutionary Army (KRA),Kangpokpi,1
Kuki Revolutionary Army (KRA),Senapati district,1
Kuki Tribal Militants,Kanglatongbi,1
Kuki Tribal Militants,Senapati district,1
Kuki tribesmen,Chasang,1
Lashkar-e-Taiba (LeT),Arnia,1
Lashkar-e-Taiba (LeT),Arwani,1
Lashkar-e-Taiba (LeT),Awneera,1
Lashkar-e-Taiba (LeT),Bijbehara,2
Lashkar-e-Taiba (LeT),Gagran,1
Lashkar-e-Taiba (LeT),Hundwara district,1
Lashkar-e-Taiba (LeT),Hyderabad,2
Lashkar-e-Taiba (LeT),Kadalbal,1
Lashkar-e-Taiba (LeT),Kathua,1
Lashkar-e-Taiba (LeT),Kathua district,1
Lashkar-e-Taiba (LeT),Kishtwar,1
Lashkar-e-Taiba (LeT),Kupwara,1
Lashkar-e-Taiba (LeT),Mohara,1
Lashkar-e-Taiba (LeT),Neloura,1
Lashkar-e-Taiba (LeT),New Delhi,1
Lashkar-e-Taiba (LeT),Nowgam,1
Lashkar-e-Taiba (LeT),Pampore,1
Lashkar-e-Taiba (LeT),Pattam,1
Lashkar-e-Taiba (LeT),Phulwama,1
Lashkar-e-Taiba (LeT),Shopian,2
Lashkar-e-Taiba (LeT),Sopore,3
Lashkar-e-Taiba (LeT),Srinagar,2
Lashkar-e-Taiba (LeT),Srinigar,1
Lashkar-e-Taiba (LeT),Tarzoo Sopore,1
Lashkar-e-Taiba (LeT),Tral,1
Liberation Tigers of Tamil Eelam (LTTE),Tiruchirappalli,1
Manipur Naga People's Army (MNPA),Imphal,1
Manipur Naga People's Army (MNPA),Laikoiching,1
Manipur Naga People's Army (MNPA),Ukhrul,1
Manipur Nationalist Revolutionary Party (MNRP),Ukhrul,1
Maoist Communist Party of Manipur,Imphal,1
Maoists,Ahiapur,1
Maoists,Ajgari,1
Maoists,Akash Nagar,1
Maoists,Aldandi,1
Maoists,Amarut,1
Maoists,Ambabhona,1
Maoists,Ambatanr,1
Maoists,Amkola,1
Maoists,Amrapara,2
Maoists,Ankadeli,1
Maoists,Antagarh,1
Maoists,Asagoan,1
Maoists,Asurabandha,1
Maoists,Aurangabad,2
Maoists,Aurangabad district,6
Maoists,Awapalli,2
Maoists,Bacheli,1
Maoists,Badapada,1
Maoists,Badarpanga,1
Maoists,Badgund,1
Maoists,Badildih,1
Maoists,Badiliguda,2
Maoists,Badtunda,1
Maoists,Bage Bar,1
Maoists,Bailadilla,1
Maoists,Baipariguda,1
Maoists,Bajragada,1
Maoists,Balangir,1
Maoists,Baleguda,1
Maoists,Balimela,2
Maoists,Balipeta,1
Maoists,Balthara village,1
Maoists,Bande,1
Maoists,Bandhagaon,1
Maoists,Bandhugaon,5
Maoists,Bandugan,1
Maoists,Bandugaon,1
Maoists,Banswara,1
Maoists,Bapanpalli,1
Maoists,Barachatti,1
Maoists,Baragada,1
Maoists,Barang,1
Maoists,Bargarh,1
Maoists,Barhaula,1
Maoists,Barkot,1
Maoists,Barwadih,1
Maoists,Basaguda,1
Maoists,Bastar,1
Maoists,Bastar district,5
Maoists,Basuachak,1
Maoists,Bayanar,1
Maoists,Bedre,1
Maoists,Beheraguda,1
Maoists,Bejangiwada,1
Maoists,Belgaon,1
Maoists,Bhadrachalam,1
Maoists,Bhagalpur,1
Maoists,Bhamragad,1
Maoists,Bhamragarh,1
Maoists,Bhanpuri,1
Maoists,Bharuamunda,1
Maoists,Bhatpar,1
Maoists,Bhejangiwada,1
Maoists,Bhitia,1
Maoists,Bhubanpalli,1
Maoists,Bhulsumia,1
Maoists,Bigha,8
Maoists,Bijapur,6
Maoists,Bijapur district,12
Maoists,Bijepar,1
Maoists,Biliguda,1
Maoists,Bitkilsoya,1
Maoists,Bochahan,1
Maoists,Bodhrajpada,1
Maoists,Bodocheka,2
Maoists,Bojhait,1
Maoists,Bokaro district,5
Maoists,Budhauli,1
Maoists,Burgum,1
Maoists,Burkapal,1
Maoists,Chainpur,1
Maoists,Chandil,1
Maoists,Chandra Nagar,2
Maoists,Chandrapura,1
Maoists,Chatra,3
Maoists,Chatra district,3
Maoists,Chetag,1
Maoists,Chhapra,1
Maoists,Chindgarh,1
Maoists,Chintagufa,2
Maoists,Chintanwada,1
Maoists,Chintapalle,2
Maoists,Chitrakonda,1
Maoists,Chittarpur,1
Maoists,Chulabhat,1
Maoists,Cone village,1
