source,target,weight
Bodo Liberation Tigers (BLT),Dhamdhama,1
Bodo Liberation Tigers (BLT),Kachugaon,1
Bodo Liberation Tigers (BLT),Kokrajhar District,1
Bodo Liberation Tigers (BLT),Patacharkuchi,1
Bodo Liberation Tigers (BLT),"Sansapani, Assam",1
Bodo Militants,Anandabajarin Gobardhan,1
Bodo Militants,Assam,1
Bodo Militants,Assam State,7
Bodo Militants,Assam Sttate,1
Bodo Militants,"Banabari, Assam",1
Bodo Militants,Barpeta,1
Bodo Militants,Barpeta District,11
Bodo Militants,Barsala town,1
Bodo Militants,Bhur Tinali,1
Bodo Militants,Bijini,1
Bodo Militants,Bilasipara,1
Bodo Militants,Darrang D.,1
Bodo Militants,Gauhati,1
Bodo Militants,Goreshwar,1
Bodo Militants,Guwahati,2
Bodo Militants,"Kathalbari, Assam",1
Bodo Militants,Kokrajhar,1
Bodo Militants,"Kokrajhar D., Assam",4
Bodo Militants,"Kokrajhar Dist, Assam State",1
Bodo Militants,"Kokrajha-T., Assan",1
Bodo Militants,"Rakhaldubi, Assam",1
Bodo Militants,Rangiya,1
Bodo Militants,Sepapani Village,1
Communist Party of India- Marxist,Barasat,1
Communist Party of India- Marxist-Leninist,Sursand District,1
Communist Trade Union Workers,West Bengal,1
Congress Party Activists,"Andhra, Pradesh State",1
Congress Party Activists,Calcutta,1
Congress Party Activists,"Kang Pokpi Constituency, Manipur State",1
Dima Halao Daoga (DHD),Cachar District,1
Dima Halao Daoga (DHD),Guwahati,2
Dima Halao Daoga (DHD),Nalbari District,1
Dukhta-ran-e-Millat,Srinager,1
Guerrillas,Bihar State,1
Gunmen,"Sopore, Kashmir",1
Harakat ul-Mujahidin (HuM),Srinagar,1
Harkat ul Ansar,Anantnag District,1
Harkat ul Ansar,Jaipur,2
Harkat ul Ansar,Jammu,2
Harkat ul Ansar,Pahalgam,4
Harkat ul Ansar,Panalgam,2
Hindu Group,Ayodhya,2
Hindu Group,Bombay,1
Hindu Group,Calcutta,1
Hindu Group,Dobaka,1
Hindu Group,"Indore, Madhya Pradesh State",1
Hindu Group,Lucknow,1
Hindu Group,Varanasi,1
Hizbul Mujahideen (HM),Baramulla District,1
Hizbul Mujahideen (HM),Charar-e-Shariet,1
Hizbul Mujahideen (HM),Check-Natnusa,1
Hizbul Mujahideen (HM),Dadsara-Tral,1
Hizbul Mujahideen (HM),Jammu Kashmir State,1
Hizbul Mujahideen (HM),Kupwara,1
Hizbul Mujahideen (HM),Lehota,1
Hizbul Mujahideen (HM),Mandi,1
Hizbul Mujahideen (HM),Not Stated,1
Hizbul Mujahideen (HM),Patan,1
Hizbul Mujahideen (HM),Siala,1
Hizbul Mujahideen (HM),Sopore,1
Hizbul Mujahideen (HM),Srinagar,1
Hizbul Mujahideen (HM),Srinajar,1
Hizbul Mujahideen (HM),Srinigar,5
Hizbul Mujahideen (HM),Waripura,1
Ikhwan Jammu and Kashmir,"Anantnag, J+K",1
Ikhwan Jammu and Kashmir,"Srinagar, J+K",1
Ikhwan-ul-Muslimeen,Pampore,1
Ikhwan-ul-Muslimeen,Srinigar,2
Indian Tigers,Bangalure,1
Jamaat-E-Islami (India/Pakistan),Charar Sharif,1
Jamiat ul-Mujahedin (JuM),Srinagar,3
Jammu and Kashmir Islamic Front,New Delhi,2
Jammu and Kashmir Islamic Front,Rajasthan,1
Jammu and Kashmir Liberation Front,Acchabal,1
Jammu and Kashmir Liberation Front,Anantnag,3
Jammu and Kashmir Liberation Front,Baramulla,1
Jammu and Kashmir Liberation Front,Keygam,1
Jammu and Kashmir Liberation Front,New Delhi,2
Jammu and Kashmir Liberation Front,Srinagar,2
Jammu and Kashmir Liberation Front,Srinigar,39
Jatav Caste,"Agra, Uttar Pradeshs",1
Jharkhand Tribal Forces,Bihar State,1
Jharkhand Tribal Forces,Jamshedpur,1
Justice and Liberty Warriors,Calcutta,1
Karnataka State Farmers Association,Bangelore,1
Kashmiri Hizballah,"Sringar, Jammu and Kashmir State",1
Kashmiri Hizballah,Srinigar,2
Kashmiri Militants,Anantnag,1
Kashmiri Militants,Anantnag district,1
Kashmiri Militants,Anatang Dist,1
Kashmiri Militants,Badgam District,1
Kashmiri Militants,Bijbehara,1
Kashmiri Militants,Dehli,1
Kashmiri Militants,Ganderbal,1
Kashmiri Militants,Gulmarg,1
Kashmiri Militants,Hazratbal,1
Kashmiri Militants,High Security Area of Srinagar,1
Kashmiri Militants,Jammu,1
Kashmiri Militants,"Jammu, Jammu Kashmir State",1
Kashmiri Militants,Kangan,1
Kashmiri Militants,Kanjinag Village,1
Kashmiri Militants,Kulgam,1
Kashmiri Militants,"Kulgam, J+K",1
Kashmiri Militants,Kupwara,1
Kashmiri Militants,Ladakh,1
Kashmiri Militants,Lapur,1
Kashmiri Militants,Pahalgam,1
Kashmiri Militants,"Pallanwala Sector, Jammu",1
Kashmiri Militants,Pampore,1
Kashmiri Militants,"Pattan, Kashmir",1
Kashmiri Militants,"Plantan Village, Jammu",5
Kashmiri Militants,Puhroo,1
Kashmiri Militants,Pulwama,3
Kashmiri Militants,Safaqadal,1
Kashmiri Militants,Sandhan,1
Kashmiri Militants,Singhpora,1
Kashmiri Militants,Sopore,3
Kashmiri Militants,Srinagar,1
Kashmiri Militants,Srinager,2
Kashmiri Militants,Srinajar,3
Kashmiri Militants,Srinigar,27
Kashmiri Militants,Sumber Jammu & Kashmir,1
Kashmiri Militants,"U/I Village, Doda District",1
Kashmiri Militants,Wasoora,1
Khalistan Commando Force,Batala,1
Khalistan Commando Force,"Jaipur, Rasasthanj State",1
Khalistan Liberation Force,Amritsar,1
Khalistan Liberation Force,Delhi,3
Khalistan Liberation Force,Kotkapura,1
Khalistan Liberation Force,Sidhwan,1
Khalistan Zindabad (Long Live Khalistan),Jammu,2
Khasi Students Union,Aizawl,1
Khasi Students Union,Shillong,1
Kuki Tribal Militants,Bishnapur,1
Kuki tribesmen,Churachandpur D,1
Kuki tribesmen,Churachandpur D.,1
Kuki tribesmen,Moreh,1
Kuki tribesmen,"Senapati D., Manipur",1
Kuki tribesmen,Thanlon,1
Laiq Chanio Group of Dacoit Bandits,Sind,1
Lashkar-e-Taiba (LeT),Chenani,2
Lashkar-e-Taiba (LeT),Dungiwatcha,1
Lashkar-e-Taiba (LeT),Madar,1
Lashkar-e-Taiba (LeT),Srinagar,1
Lashkar-e-Taiba (LeT),Tehsil Goal,1
Lashkari-e-Adam (Army of Adam),Srinigar,1
Liberation Tigers of Tamil Eelam (LTTE),Kunjikulam,1
Liberation Tigers of Tamil Eelam (LTTE),Madras,2
Liberation Tigers of Tamil Eelam (LTTE),Sriperumpudur,1
Liberation Tigers of Tamil Eelam (LTTE),Tamil Nadu State,1
Long-time Muslim immigrants from Bangladesh,Barpeta District,5
Maoist Communist Center (MCC),Ankudar,1
Maoist Communist Center (MCC),Bara Village,1
Maoist Communist Center (MCC),Bihar state,3
Maoist Communist Center (MCC),"Chatra D., Bihar State",1
Maoist Communist Center (MCC),Dodadib Hills,1
Maoist Communist Center (MCC),"Khadesin V., Jenanabad D.",1
Maoist Communist Center (MCC),Loto,1
Maoist Communist Center (MCC),Sinari,1
Maoist Farm Laborers Struggle Committee (MXSS),Jehanabad,1
Maoists,Bihar State,1
Maoists,Gujarat,2
Maoists,Mogsangei,1
Mazdoor Kisan Sangram Samiti (MKSS),Bhimpura,1
Militants,Bandipora,1
Minority Unity Forum,Jammu,1
Moslem Janbaz Force,Kashmir State,1
Moslem Janbaz Force,Srinigar,2
Mujahideen Kashmir,Bombay,1
Mujahideen Kashmir,New Delhi,3
Mujahideen Kashmir,Srinigar,2
Muslim Brotherhood,Srinigar,2
Muslim Extremists,"Bangalore, Karnataka State",2
Muslim Militants,Ahmedabad,1
Muslim Militants,Anantnag,2
Muslim Militants,Badgam District,1
Muslim Militants,Bandipora,1
Muslim Militants,Bandipore,1
Muslim Militants,Baramula,1
Muslim Militants,Baramulla,1
Muslim Militants,Bihar State,1
Muslim Militants,Bombay,1
Muslim Militants,Calcutta,2
Muslim Militants,"Darish Kadal District, Sringar",1
Muslim Militants,Davangeri,1
Muslim Militants,Doda,2
Muslim Militants,Gizzer Village,1
Muslim Militants,Gujarat,1
Muslim Militants,Hazratbul,1
Muslim Militants,Hyderabad,1
Muslim Militants,Jaipur,1
Muslim Militants,Jammu,2
Muslim Militants,Jammu and Kashmir State,1
Muslim Militants,Jammu Kashmir State,1
Muslim Militants,Kachduro,1
Muslim Militants,Kashmir State,4
Muslim Militants,Kupwara,2
Muslim Militants,Madya Pradesh,1
Muslim Militants,New Delhi,1
Muslim Militants,Pakistan Border,1
Muslim Militants,Phulpur,1
Muslim Militants,Rajaori,1
Muslim Militants,Sapore,1
Muslim Militants,Shopian,1
Muslim Militants,Sopore District,1
Muslim Militants,Srinagar,4
Muslim Militants,Srinigar,20
Muslim Militants,Trivandrum,1
Muslim Militants,West Bengal,1
Muslim Rebels,Kashmir,1
Muslim Separatists,"Anantnag Town, Jammu and Kashmir State",5
Muslim Separatists,"Anantnaj Dist., J + K S.",1
Muslim Separatists,Baramulla Town,1
Muslim Separatists,"Baramulla, J+K",1
Muslim Separatists,Bhaderwah,2
Muslim Separatists,"Bijbehara Town, Jammu and Kashmir State",1
Muslim Separatists,"Dayalgam, J+K",1
Muslim Separatists,Digiana,1
Muslim Separatists,"Digwar Village, Jammu and Kashmir State",1
Muslim Separatists,J + K,18
Muslim Separatists,Jammu,2
Muslim Separatists,Jammu and Kashmir State,14
Muslim Separatists,Karmuwal,1
Muslim Separatists,Kishtwar,1
Muslim Separatists,"Kupwara, Kashmir",1
Muslim Separatists,Mankote,1
Muslim Separatists,"Mard Village, Jammu and Kasamir State",1
Muslim Separatists,"Pulwama D., J+K",1
Muslim Separatists,Sopore,1
Muslim Separatists,Srinaga,1
Muslim Separatists,Srinagar,18
Muslim Separatists,"Srinagar, Jammu and Kashmir State",2
Muslim Separatists,Srinagar-Jammu Highway,1
Muslim Separatists,Srinajar,19
Muslim Separatists,Sringar,3
Muslim Separatists,Srinigar,9
Muslim Separatists,"Tusjar Village, Jammu and Kashmir State",1
Muslim Separatists,"U/I Location, Jammu and Kashmir State",1
Muslim Separatists,"Uri, J+K State",1
Muslim Separatists,Wahabpura,1
Muslim Separatists,Zojipel,1
Muslims,Assam State,1
Muslims,"Balasore, Orissa S.",1
Muslims,Srinajar,1
Naga People,Bishnapur,1
Naga People,"Imphal, Manipur State",1
Naga People,"Kohima, Nugaland S.",1
Naga People,Kuminkadi,1
Naga People,Manipur S.,1
Naga People,Nagaland State,2
Naga People,NE Manipur State,1
Naga People,Phaizol Kuki,1
Naga People,Tulane,1
Naga People,"U/I Village, Manipur State",1
Naga Students Federation,Dimapur,1
Naga Students Federation,Hozeau,1
National Democratic Front of Bodoland (NDFB),Assam,4
National Democratic Front of Bodoland (NDFB),Assam State,5
National Democratic Front of Bodoland (NDFB),Bairokundu,1
National Democratic Front of Bodoland (NDFB),Barama,1
National Democratic Front of Bodoland (NDFB),Barpetta D.,1
National Democratic Front of Bodoland (NDFB),"Gossaigaon, Assam",1
National Democratic Front of Bodoland (NDFB),Guwahati,2
National Democratic Front of Bodoland (NDFB),Hatimura,1
National Democratic Front of Bodoland (NDFB),Kalakuchi,1
National Democratic Front of Bodoland (NDFB),Rangiya,1
National Democratic Front of Bodoland (NDFB),Sonitpur,1
National Democratic Front of Bodoland (NDFB),Sonitpur District,1
National Democratic Front of Bodoland (NDFB),Udalguri,1
National Democratic Front of Bodoland (NDFB),"Udalguri Area, Assam State",1
National Democratic Front of Bodoland (NDFB),"Udalguri, Darrang D., Assam S",1
National Liberation Front of Tripura (NLFT),"Agartala, Tripura",1
National Liberation Front of Tripura (NLFT),Amarpur,1
National Liberation Front of Tripura (NLFT),Bangdar,1
National Liberation Front of Tripura (NLFT),Chakakujra,1
National Liberation Front of Tripura (NLFT),Chawmanu,1
National Liberation Front of Tripura (NLFT),Hejamara,1
National Liberation Front of Tripura (NLFT),Kanchanchara,1
National Liberation Front of Tripura (NLFT),Manu,1
National Liberation Front of Tripura (NLFT),Natunbazar,1
National Liberation Front of Tripura (NLFT),Raishyabari,1
National Liberation Front of Tripura (NLFT),Siripur,1
National Liberation Front of Tripura (NLFT),Tripura,1
National Socialist Council of Nagaland,Assam S.,1
National Socialist Council of Nagaland,Assam State,1
National Socialist Council of Nagaland,"Dimapur, Nageland",1
National Socialist Council of Nagaland,Lailalong,1
National Socialist Council of Nagaland,Mahur,1
National Socialist Council of Nagaland,"Maiamnala, Nagaland",1
National Socialist Council of Nagaland,Nagaland (town not stated),1
National Socialist Council of Nagaland,North Cachar District,1
National Socialist Council of Nagaland,Phepima,1
National Socialist Council of Nagaland,Ratzul,1
National Socialist Council of Nagaland,Sailen,1
National Socialist Council of Nagaland,Ukhrul,1
National Socialist Council of Nagaland,Wokha,1
National Socialist Council of Nagaland,"Wokha D., Nagaland",1
Naxalites,Andhra Pradesh,3
Naxalites,Andhra Pradesh State,1
Naxalites,Chilpaka,1
Naxalites,Dantewada District,1
Naxalites,Dharampuram,1
Naxalites,Karimnagar Distr Andhra Pradesh,1
Naxalites,Karimnagar District,1
Naxalites,Kila Shahpur,1
Naxalites,Konta Town,1
Naxalites,Korodpalli,1
Naxalites,Madhya Pradesh State,1
Naxalites,Maghya Pradesh State,1
Naxalites,Medak District,1
Naxalites,Orissa,3
Naxalites,Saregara Village,1
Naxalites,Sitapala,1
Naxalites,Warangal,1
Naxalites,Warangal District,1
Organized Crime,Bombay,1
Other,Assam,1
Other,Calcutta,1
Other,Chandigarh,1
Other,Chennai,2
Other,Coimbatore,1
Other,Haflong,1
Other,Henglep,1
Other,Kargil District,1
Other,Morabachai,1
Other,Sangam,1
Other,Srinagar,1
Other,Tiruchi,1
Pakistani trained terrorists,Kupwara District,1
Panthic Committee,Banur,1
Party Unity,Bihar state,1
People's Liberation Army (India),"Imphal, Manipur",5
People's Liberation Army (India),Ningthoukom,1
People's War Group (PWG),Adilabad,1
People's War Group (PWG),Andhra Pradeol State,1
People's War Group (PWG),Andhra Pradesh,1
People's War Group (PWG),Andhra Pradesh State,2
People's War Group (PWG),Chintapalli,1
People's War Group (PWG),Damara,1
People's War Group (PWG),Donkarayi,1
People's War Group (PWG),East Godavari Forest,1
People's War Group (PWG),Gudur,1
People's War Group (PWG),Huzurabad,1
People's War Group (PWG),Hyderabad,2
People's War Group (PWG),Kamarapally,1
People's War Group (PWG),Karakagudem,1
People's War Group (PWG),Karimanagar Dist Andhra Predos,1
People's War Group (PWG),"Kothkapally, Karimangar Dist, Andhra Pradesh State",1
People's War Group (PWG),Kuppuguda,1
People's War Group (PWG),Laxmanpur V.,1
People's War Group (PWG),Machareddy,1
People's War Group (PWG),Nagpur,2
People's War Group (PWG),Nizamabad Dist,2
People's War Group (PWG),Nizamabad District,1
People's War Group (PWG),Paidimalgu,1
People's War Group (PWG),Perumagauda,1
People's War Group (PWG),Rajampet,1
People's War Group (PWG),Ramavaram,1
People's War Group (PWG),"Ranaput, Andhra Pradesh",1
People's War Group (PWG),Sirpur,1
People's War Group (PWG),Sirpure V. Andhra Pradesh,1
People's War Group (PWG),Velpur,1
People's War Group (PWG),"Warangal D., Andhra Pradesh",1
People's War Group (PWG),"Warangal, Andhra Pradesh",1
People's War Group (PWG),Warangel Andhra Pradesh,1
People's War Group (PWG),Yacharam,1
Political Group,Howrah District *,1
Ranbir Sena,Bathe-Lakshmanpur V.,1
Ranbir Sena,Kab,1
Ranbir Sena,Narayanpur,1
Ranbir Sena,"Rathani Tola V, Bihar S,",1
Rival Activists,Andhra Pradesh,2
Rival Activists,"Bhojpur, Bihar",1
Rival Activists,Bihar,1
Rival Activists,Sikkim,1
Rival caste,Kanmaipatti District,1
Rival caste,Mangapuram District,1
Rival caste,Rajapalayam,2
Rival caste,"Rajapalayam, Madras State",1
Separatists,Anantnag,1
Separatists,Assam S.,1
Separatists,Assan S.,4
Separatists,Chamanu,1
Separatists,"Desapani V., J+K",1
Separatists,"Dimapur, Nagaland",1
Separatists,"Hazratbul, J+K",1
Separatists,"Imphal, Manipur",2
Separatists,J&K,1
Separatists,"Kalyanpur, Tripura",1
Separatists,"Kowai, Tripura",1
Separatists,Manipur S,1
Separatists,Manipur S.,1
Separatists,Manipur State,1
Separatists,Margooz region,1
Separatists,"Modinagar, Uttar Pradesh",1
Separatists,Nagaland S.,1
Separatists,Nambol,1
Separatists,Srinagar,9
Separatists,"Srinagar, J+K",2
Separatists,"Srinajan, J+K",1
Separatists,Srinajar,1
Separatists,"Srinajar, J+K",2
Separatists,"Thoubal D., Manipur",1
Separatists,"Tronglow-Kanghphal, Manipur",1
Separatists,Wangehuk,1
Servants of Islam Organization,Poonthura,1
Shahid Khalsa Force,New Delhi,2
Shangytown residents,New Delhi,1
Shiite Muslims,Amritson,1
Sikh Extremists,Abohar,2
Sikh Extremists,Ahmedgarh,1
Sikh Extremists,Ambaia,1
Sikh Extremists,Amritsar,18
Sikh Extremists,Amritsar City,1
Sikh Extremists,Amritsar District,2
Sikh Extremists,Babural,1
Sikh Extremists,Badowal,1
Sikh Extremists,Bajbur,2
Sikh Extremists,Baramula Area,1
Sikh Extremists,Bareilly,1
Sikh Extremists,Barnala,4
Sikh Extremists,Batala,4
Sikh Extremists,Bawianwali Balaggan,1
Sikh Extremists,Beas,1
Sikh Extremists,Bhair Pura,1
Sikh Extremists,Bhatghar,1
Sikh Extremists,Bhatinda,6
Sikh Extremists,Bhikhowal,1
Sikh Extremists,Bhuduwalla,1
Sikh Extremists,Bhunduwalla,1
Sikh Extremists,Bihar State,1
Sikh Extremists,Bilaspur,1
Sikh Extremists,Bombay,4
Sikh Extremists,Buchwind Village,1
Sikh Extremists,Chabal Village,1
Sikh Extremists,Chandigargh,1
Sikh Extremists,Chandigarh,9
Sikh Extremists,Churchak Village,1
Sikh Extremists,Chuslewad,1
Sikh Extremists,Dalwandi Bhai,1
Sikh Extremists,Dalwani Bhai,1
Sikh Extremists,Dariba,1
Sikh Extremists,Daurpur,1
Sikh Extremists,Delhi,3
Sikh Extremists,Dhadhoi,1
Sikh Extremists,Dimtal village,1
Sikh Extremists,Faridkot,6
Sikh Extremists,Fatahpur,1
Sikh Extremists,Ferozepore,1
Sikh Extremists,Ferozepur,3
Sikh Extremists,Ghawaden Kothi,1
Sikh Extremists,Gherimandi,1
Sikh Extremists,Gohalwad,1
Sikh Extremists,Golwar,1
Sikh Extremists,Goraya,1
Sikh Extremists,Gurbux Nagar,1
Sikh Extremists,Gurdaspur,2
Sikh Extremists,Gurdaspur District,2
Sikh Extremists,Hadawadi,1
Sikh Extremists,Hajera,1
Sikh Extremists,Harkiliar,1
Sikh Extremists,Harsha Shinna,1
Sikh Extremists,Hoshiapur,2
Sikh Extremists,Jaflan,1
Sikh Extremists,Jagraon,1
Sikh Extremists,Jagraun,1
Sikh Extremists,Jalandhar,4
Sikh Extremists,Jalandhar-Amritsar,1
Sikh Extremists,Jallundhur,1
Sikh Extremists,Jammu,1
Sikh Extremists,Jatana,1
Sikh Extremists,Jhabbal,1
Sikh Extremists,Jullundhur,1
Sikh Extremists,Jullundur,4
Sikh Extremists,Kalikewal,1
Sikh Extremists,Kamoke Village,1
Sikh Extremists,Karnal District,1
Sikh Extremists,Khaberajputan,1
Sikh Extremists,Khanna area,1
Sikh Extremists,Kharacho,1
Sikh Extremists,Kharar,1
Sikh Extremists,Khilchian Drain,1
Sikh Extremists,Kila Raipur,1
Sikh Extremists,Kilariapur,1
Sikh Extremists,Kudkapura,1
Sikh Extremists,Kupwara,2
Sikh Extremists,Kurukshetra,1
Sikh Extremists,Laipura,1
Sikh Extremists,Lakhimpur Kheri,1
Sikh Extremists,Lapoke,1
Sikh Extremists,Ludhiana,33
Sikh Extremists,Ludhiana District,1
Sikh Extremists,Ludhigna,1
Sikh Extremists,Machchiwala,1
Sikh Extremists,Majitha,1
Sikh Extremists,Majitua District,1
Sikh Extremists,Malerkotla,1
Sikh Extremists,Maloke Village,1
Sikh Extremists,Mansa,1
Sikh Extremists,Meerut,1
Sikh Extremists,Mehnar,1
Sikh Extremists,Mehtiana,1
Sikh Extremists,Methewal,1
Sikh Extremists,Mogha,1
Sikh Extremists,Mukerian,1
Sikh Extremists,Muktsar,1
Sikh Extremists,Naipura Badgam,1
Sikh Extremists,Nandyal District,1
Sikh Extremists,Nawapind Shokian,1
Sikh Extremists,New Delhi,13
Sikh Extremists,Palampur Village,1
Sikh Extremists,Pandori Barach,1
Sikh Extremists,Panipat,1
Sikh Extremists,Panjwar,1
Sikh Extremists,Pathankot,1
Sikh Extremists,Patiala,3
Sikh Extremists,Patiala District,2
Sikh Extremists,Patti Town,1
Sikh Extremists,Payal,1
Sikh Extremists,Pilibhit,2
Sikh Extremists,Pilibhut,1
Sikh Extremists,Pishikash,1
Sikh Extremists,Punjab State,9
Sikh Extremists,Punjah State,1
Sikh Extremists,Purulia,1
Sikh Extremists,Rajoke,1
Sikh Extremists,Ramlal Village,1
Sikh Extremists,Rampur District,3
Sikh Extremists,Ropar,1
Sikh Extremists,Rue Kalan,1
Sikh Extremists,Rupar,1
Sikh Extremists,Samana,1
Sikh Extremists,Sangma,1
Sikh Extremists,Sangrur,13
Sikh Extremists,Sangrur District,5
Sikh Extremists,Sangur,1
Sikh Extremists,Shahbaajpur,1
Sikh Extremists,Sirsa,1
Sikh Extremists,Sohian Town,1
Sikh Extremists,Srinigar,7
Sikh Extremists,Tada,1
Sikh Extremists,Taran Taran,1
Sikh Extremists,Tarn Taran,6
Sikh Extremists,Thuth Dhandari,2
Sikh Extremists,Tohana,1
Sikh Extremists,Uttar Pradesh,2
Sikh Extremists,Uttar Pradesh State,3
Sikh Extremists,Zira,1
Sinhalese Militants,Bombay,1
Sinhalese Militants,Ludhiana,1
Smugglers and Elephant Poachers,Rampura,1
Tamil Liberation Army,Madras,2
Tamil Nadu Liberation Army,Madras,2
Tehrik al-Mojahedin,Srinagar,1
Thavar Caste,Rajapalayam,1
Tribal Group,Churachandpur D,1
Tribal Group,"Kokraghar D., Assam",20
Tribal Group,Soupi,2
Tribal guerrillas,Saphermaina,1
Tribal Separatists,Teliamura,1
Tripura Separatists,Jarubachen,1
U/I Islamic Separatists,U/I Village,2
United Liberation Front of Assam (ULFA),Assam,4
United Liberation Front of Assam (ULFA),Assam S.,1
United Liberation Front of Assam (ULFA),Assam State,14
United Liberation Front of Assam (ULFA),"Barama, Assam",1
United Liberation Front of Assam (ULFA),Barpeta District,1
United Liberation Front of Assam (ULFA),Bijni,2
United Liberation Front of Assam (ULFA),Darrang District,1
United Liberation Front of Assam (ULFA),Dholabari,1
United Liberation Front of Assam (ULFA),"Dhubri, Assam",1
United Liberation Front of Assam (ULFA),Duliajan,1
United Liberation Front of Assam (ULFA),Gauhati,1
United Liberation Front of Assam (ULFA),Gonpur,1
United Liberation Front of Assam (ULFA),Guwahati,2
United Liberation Front of Assam (ULFA),Hathikulai,1
United Liberation Front of Assam (ULFA),Hostapur,1
United Liberation Front of Assam (ULFA),Jaipur,1
United Liberation Front of Assam (ULFA),Jorhat,2
United Liberation Front of Assam (ULFA),Majuli islands,1
United Liberation Front of Assam (ULFA),Mangaldoi,1
United Liberation Front of Assam (ULFA),Margherita,1
United Liberation Front of Assam (ULFA),Moranhat,1
United Liberation Front of Assam (ULFA),Nagaon District,1
United Liberation Front of Assam (ULFA),Nalbari D. Assam S.,2
United Liberation Front of Assam (ULFA),Nalli,1
United Liberation Front of Assam (ULFA),"Nayabasti V., Assam",1
United Liberation Front of Assam (ULFA),New Jalpaiguri,1
United Liberation Front of Assam (ULFA),Simaluguri,1
United Liberation Front of Assam (ULFA),Sipaihar,1
United Liberation Front of Assam (ULFA),Tinsukia,1
United Liberation Front of Assam (ULFA),Tinsukia District,2
Villagers,Goa,1
Vishwa Hindu Parishad (VHP),Allahabad,1
Vishwa Hindu Parishad (VHP),Manoharpur,1
